file,Study_Name,Site_Name,Observational,Latitude_decimal_degrees,Longitude_decimal_degrees,Altitude__m,Country,Sample_StartDate_Month,Sample_StartDate_Year,Sample_EndDate_Month,Sample_EndDate_Year,ExtractionMethod,Sampled_Area,Sampled_Area_Unit,Sample_Effort,PH,PH_Collection_Method,PH_mean,CEC,CEC_unit,CEC_mean,Base_Saturation_percent,BaseSaturation_mean,Organic_Carbon__percent,OC_mean,Soil_Organic_Matter__percent,SOM_mean,C.N_ratio,CN_mean,Sand__percent,Silt__percent,Clay__percent,sand_silt_clay_mean,USDA_SoilTexture,Soil_Moisture_percent,WRB_FAO_SoilType,LandUse,HabitatCover,Management_System,Tillage,Pesticide,Fertilizer,Selectively_harvested,Clear_cut,Fire,Grazing_all_year,Rotation,Monoculture,Planted,Habitat_as_described,SpeciesRichness,SpeciesRichnessUnit,Site_WetBiomass,Site_WetBiomassUnits,Site_Abundance,Site_AbundanceUnits
000_Wackett2017,Wackett_2016,Group 1_Milking ground,Observation,67.30419,16.70508,NA,Sweden,8,2016,8,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Herbaceous,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,meadow,1,Number of species,NA,NA,28,Individuals per m2
000_Wackett2017,Wackett_2016,Group 1_Control,Observation,67.30469,16.70355,NA,Sweden,8,2016,8,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,representing adjacent tundra and sub-alpine birch,0,Number of species,NA,NA,0,Individuals per m2
000_Wackett2017,Wackett_2016,Group 1_Birch forest,Observation,67.3048,16.70244,NA,Sweden,8,2016,8,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,representing adjacent tundra and sub-alpine birch,0,Number of species,NA,NA,0,Individuals per m2
000_Wackett2017,Wackett_2016,Group 6_Milking ground,Observation,67.29717,16.71083,NA,Sweden,8,2016,8,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Herbaceous,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,meadow,1,Number of species,NA,NA,28,Individuals per m2
000_Wackett2017,Wackett_2016,Group 6_Control,Observation,67.29678,16.71132,NA,Sweden,8,2016,8,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,representing adjacent tundra and sub-alpine birch,0,Number of species,NA,NA,0,Individuals per m2
000_Wackett2017,Wackett_2016,Group 6_Birch forest,Observation,67.29694,16.71286,NA,Sweden,8,2016,8,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,representing adjacent tundra and sub-alpine birch,0,Number of species,NA,NA,0,Individuals per m2
000_Wackett2017,Wackett_2016,Group 12_Milking ground,Observation,67.29378,16.70059,NA,Sweden,8,2016,8,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Herbaceous,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,meadow,1,Number of species,NA,NA,14,Individuals per m2
000_Wackett2017,Wackett_2016,Group 12_Control,Observation,67.29438,16.70154,NA,Sweden,8,2016,8,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,representing adjacent tundra and sub-alpine birch,0,Number of species,NA,NA,0,Individuals per m2
000_Wackett2017,Wackett_2016,Staloluokta_Compost (0 m),Observation,67.32459,16.69512,NA,Sweden,8,2016,8,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urban,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lawns and helicopter landing ground,2,Number of species,NA,NA,255,Individuals per m2
000_Wackett2017,Wackett_2016,Staloluokta_Lawn (6 m),Observation,67.32461,16.69505,NA,Sweden,8,2016,8,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urban,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lawns and helicopter landing ground,4,Number of species,NA,NA,248,Individuals per m2
000_Wackett2017,Wackett_2016,Staloluokta_Birch forest (88 m),Observation,67.32427,16.69696,NA,Sweden,8,2016,8,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urban,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lawns and helicopter landing ground,1,Number of species,NA,NA,20,Individuals per m2
000_Wackett2017,Wackett_2016,Kopparasen_Field (0 m),Observation,68.43115,18.61582,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,2,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Production - Arable,Cropland,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,4,Number of species,NA,NA,205,Individuals per m2
000_Wackett2017,Wackett_2016,Kopparasen_Field (32 m),Observation,68.43092,18.61557,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,1,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Production - Arable,Cropland,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,2,Number of species,NA,NA,198,Individuals per m2
000_Wackett2017,Wackett_2016,Kopparasen_Birch forest (51 m),Observation,68.43075,18.61546,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,1,5.633333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,3,Number of species,NA,NA,156,Individuals per m2
000_Wackett2017,Wackett_2016,Kopparasen_Birch forest (124 m),Observation,68.43017,18.61482,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,1,4.966666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,3,Number of species,NA,NA,99,Individuals per m2
000_Wackett2017,Wackett_2016,Kopparasen_Birch forest (171 m),Observation,68.42979,18.6151,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,1,4.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,1,Number of species,NA,NA,57,Individuals per m2
000_Wackett2017,Wackett_2016,Kopparasen_Birch forest (226 m),Observation,68.42933,18.61472,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,2,5.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,2,Number of species,NA,NA,42,Individuals per m2
000_Wackett2017,Wackett_2016,Kopparasen_Birch forest (263 m),Observation,68.42905,18.61411,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,1,5.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,2,Number of species,NA,NA,42,Individuals per m2
000_Wackett2017,Wackett_2016,Kopparasen_Birch forest (301 m),Observation,68.42871,18.61384,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,1,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,1,Number of species,NA,NA,14,Individuals per m2
000_Wackett2017,Wackett_2016,Kopparasen_Birch forest (323 m),Observation,68.42853,18.61343,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,1,4.733333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,1,Number of species,NA,NA,28,Individuals per m2
000_Wackett2017,Wackett_2016,Jierpen (2016)_Field (0 m),Observation,68.44772,18.85768,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Production - Arable,Cropland,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,2,Number of species,NA,NA,207,Individuals per m2
000_Wackett2017,Wackett_2016,Jierpen (2016)_Field (20 m),Observation,68.44787,18.85788,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Production - Arable,Cropland,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,1,Number of species,NA,NA,141,Individuals per m2
000_Wackett2017,Wackett_2016,Jierpen (2016)_Field (38 m),Observation,68.44801,18.85794,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Production - Arable,Cropland,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,1,Number of species,NA,NA,283,Individuals per m2
000_Wackett2017,Wackett_2016,Jierpen (2016)_Field (51 m),Observation,68.44806,18.85826,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,2,6.266666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Production - Arable,Cropland,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,3,Number of species,NA,NA,460,Individuals per m2
000_Wackett2017,Wackett_2016,Jierpen (2016)_Field (94 m),Observation,68.44837,18.85885,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,2,6.266666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Production - Arable,Cropland,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,2,Number of species,NA,NA,410,Individuals per m2
000_Wackett2017,Wackett_2016,Jierpen (2016)_Birch forest (146 m),Observation,68.44879,18.85917,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,1,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,0,Number of species,NA,NA,198,Individuals per m2
000_Wackett2017,Wackett_2016,Jierpen (2016)_Birch forest (187 m),Observation,68.44908,18.85954,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,2,7.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,2,Number of species,NA,NA,297,Individuals per m2
000_Wackett2017,Wackett_2016,Jierpen (2016)_Birch forest (263 m),Observation,68.44961,18.86023,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,2,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,3,Number of species,NA,NA,262,Individuals per m2
000_Wackett2017,Wackett_2016,Jierpen (2016)_Birch forest (341 m),Observation,68.4501,18.86123,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,1,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,0,Number of species,NA,NA,85,Individuals per m2
000_Wackett2017,Wackett_2016,Jierpen (2016)_Birch forest (415 m),Observation,68.45025,18.86296,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,2,5.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,3,Number of species,NA,NA,42,Individuals per m2
000_Wackett2017,Wackett_2016,Jierpen (2016)_Birch forest (595 m),Observation,68.45126,18.86497,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,1,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,1,Number of species,NA,NA,28,Individuals per m2
000_Wackett2017,Wackett_2016,Jierpen (2016)_Birch forest (747 m),Observation,68.45196,18.86669,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,2,4.966666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,3,Number of species,NA,NA,35,Individuals per m2
000_Wackett2017,Wackett_2016,Jierpen (2016)_Birch forest (860 m),Observation,68.45232,18.86833,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,2,5.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,1,Number of species,NA,NA,7,Individuals per m2
000_Wackett2017,Wackett_2016,Jierpen (2016)_Birch forest (926 m),Observation,68.4525,18.8692,NA,Sweden,9,2016,9,2016,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,2,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,0,Number of species,NA,NA,7,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen (2017)_Field (0 m),Observation,68.44772,18.85768,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Production - Arable,Cropland,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,3,Number of species,NA,NA,300,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen (2017)_Field (94 m),Observation,68.44837,18.85885,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,6.266666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Production - Arable,Cropland,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,2,Number of species,NA,NA,307,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen (2017)_Birch forest (187 m),Observation,68.44908,18.85954,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,7.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,3,Number of species,NA,NA,615,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen (2017)_Birch forest (263 m),Observation,68.44961,18.86023,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,6,Number of species,NA,NA,274,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen (2017)_Birch forest (341 m),Observation,68.4501,18.86123,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,1,Number of species,NA,NA,30,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen (2017)_Birch forest (415 m),Observation,68.45025,18.86296,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,5.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,4,Number of species,NA,NA,119,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen (2017)_Birch forest (595 m),Observation,68.45126,18.86497,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,2,Number of species,NA,NA,44,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen (2017)_Birch forest (652 m),Observation,68.45138,18.86587,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,3,Number of species,NA,NA,56,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen (2017)_Birch forest (747 m),Observation,68.45196,18.86669,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,4.966666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,1,Number of species,NA,NA,22,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen (2017)_Birch forest (860 m),Observation,68.45232,18.86833,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,5.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,1,Number of species,NA,NA,7,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen (2017)_Birch forest (926 m),Observation,68.4525,18.8692,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,3,Number of species,NA,NA,26,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen Control (2017)_Birch forest (0 m),Observation,68.44546,18.86532,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,5.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,0,Number of species,NA,NA,0,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen Control (2017)_Birch forest (94 m),Observation,68.44652,18.86574,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,5.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,0,Number of species,NA,NA,0,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen Control (2017)_Birch forest (187 m),Observation,68.44615,18.86767,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,5.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,0,Number of species,NA,NA,0,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen Control (2017)_Birch forest (263 m),Observation,68.44664,18.86923,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,0,Number of species,NA,NA,0,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen Control (2017)_Birch forest (341 m),Observation,68.44701,18.8692,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,5.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,1,Number of species,NA,NA,4,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen Control (2017)_Birch forest (415 m),Observation,68.44705,18.87162,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,5.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,0,Number of species,NA,NA,0,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen Control (2017)_Birch forest (595 m),Observation,68.448,18.87111,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,0,Number of species,NA,NA,0,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen Control (2017)_Birch forest (747 m),Observation,68.44841,18.8734,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,0,Number of species,NA,NA,0,Individuals per m2
000_Wackett2017,Wackett_2017,Jierpen Control (2017)_Birch forest (860 m),Observation,68.44896,18.87464,NA,Sweden,8,2017,8,2017,Hand sorting + Chemical extraction (e.g. Mustard),0.07,m2,3,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary vegetation,Broadleaf deciduous forest,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gradients extending from farms,0,Number of species,NA,NA,0,Individuals per m2
